Source;Target;Weight
71;52;0.770890674
83;64;0.7708897318
49;53;0.7708886733
59;90;0.7707894773
32;71;0.7705340847
57;98;0.7704292411
69;74;0.7701751217
108;55;0.770094897
80;32;0.7699695801
14;105;0.7694562907
32;79;0.7693135276
27;50;0.7692623707
34;109;0.7691626203
57;108;0.7691124462
70;71;0.7687666179
74;71;0.7687666179
55;94;0.7687666179
37;71;0.76873562
70;86;0.7685833298
39;13;0.7682999667
82;13;0.7682012116
32;109;0.7681929037
25;30;0.7681929037
70;79;0.7680372084
51;13;0.7679853514
69;53;0.7679829697
43;13;0.7679431533
59;106;0.7679268846
86;106;0.7679268846
71;62;0.7678353419
33;94;0.7678217113
37;92;0.767770583
94;77;0.7677359913
60;89;0.7676979854
57;81;0.7673692086
93;35;0.7672905887
63;19;0.7672816927
56;19;0.7672816927
74;79;0.7672509122
64;79;0.7672509122
40;23;0.7672509122
82;44;0.7671351647
33;77;0.7670867616
16;37;0.7670592738
58;65;0.7669941956
72;23;0.7668701002
95;89;0.7668701002
43;53;0.7668179213
87;18;0.7668024288
25;33;0.7666341048
58;52;0.7664793886
18;81;0.7663244755
58;48;0.7662053205
49;99;0.7661749149
39;84;0.7661079583
39;70;0.7661079583
39;48;0.7661079583
39;46;0.7661079583
39;74;0.7661079583
39;105;0.7661079583
39;62;0.7661079583
39;52;0.7661079583
67;62;0.7661079583
15;31;0.7660462012
18;92;0.7659973957
57;56;0.7659750315
16;55;0.765966585
80;30;0.7657980235
40;13;0.7657908738
56;13;0.7657908738
95;74;0.765751145
95;105;0.765751145
95;62;0.765751145
43;81;0.765751145
43;62;0.765751145
110;20;0.7657350968
110;36;0.765603637
28;96;0.7655664433
63;96;0.7655664433
57;96;0.7655664433
38;96;0.7655664433
60;53;0.7654009586
49;34;0.7652892572
38;15;0.7652224156
87;32;0.7652163805
57;17;0.7652110996
57;92;0.7652110996
108;92;0.7652110996
81;92;0.7652110996
22;49;0.7651875783
32;108;0.7651251988
48;108;0.7651251988
17;62;0.7650508736
25;64;0.7650371195
36;89;0.764806948
59;15;0.7647808776
86;15;0.7647808776
77;109;0.7647808776
57;38;0.7647025991
55;23;0.7645248968
103;17;0.764463246
20;17;0.764463246
70;55;0.7643163593
45;64;0.764298842
45;94;0.764298842
29;30;0.7640645918
16;71;0.7639895804
45;101;0.7639895804
106;31;0.7638089831
49;109;0.763604203
84;30;0.7635450169
32;26;0.7635450169
22;105;0.763532484
79;100;0.7633652393
32;49;0.7631786799
43;85;0.7630686556
84;26;0.763044264
31;52;0.7629237502
57;60;0.7627707864
55;61;0.7627398994
39;50;0.7627283302
39;71;0.7627283302
80;71;0.7627283302
75;30;0.7626507451
55;31;0.7626323085
98;15;0.7625691857
48;85;0.7624281452
36;98;0.7624183669
43;71;0.7623715168
28;59;0.7621443949
63;59;0.7621443949
18;34;0.7620115345
32;52;0.7619540336
80;34;0.7619420341
46;52;0.761800716
57;97;0.7617816065
106;77;0.7616994145
102;71;0.7616712455
53;71;0.7616712455
89;43;0.7616066998
107;46;0.7613328475
107;105;0.7613328475
50;31;0.7610666279
50;34;0.7610666279
73;52;0.7610144199
89;99;0.7610110141
23;99;0.7610110141
24;55;0.7608839943
32;33;0.7608807262
80;65;0.7608602566
66;67;0.7608434171
66;13;0.7608434171
101;53;0.7608210081
16;52;0.7608204037
33;18;0.7605379567
15;67;0.7605051575
30;64;0.7603892327
54;52;0.7603454496
87;89;0.760324537
55;81;0.7602878987
24;82;0.7602561537
16;13;0.7602188832
22;81;0.760164284
79;34;0.7601253564
23;34;0.7601253564
39;37;0.7600713815
39;96;0.7600403836
18;108;0.7600009507
95;94;0.7597145682
93;56;0.7596993318
80;52;0.7595591535
38;19;0.7595394826
107;92;0.7594844575
68;13;0.7594723197
26;31;0.7593545858
93;23;0.7593499309
87;71;0.7593422619
37;31;0.7593235879
102;52;0.7592883649
21;52;0.7592883649
72;52;0.7592023401
70;67;0.7591510014
26;67;0.7591510014
98;92;0.7591024447
102;37;0.7590142968
66;91;0.7590142968
96;100;0.7590012887
25;94;0.7590005427
58;35;0.7589573252
49;16;0.7589265985
93;70;0.7589107889
57;50;0.7588610317
87;106;0.7588466053
30;65;0.7587820303
46;89;0.7586547747
32;82;0.7586275456
110;15;0.7585750797
74;67;0.7583647053
45;61;0.7582721235
50;26;0.7582433679
106;99;0.7582400939
41;99;0.7582400939
77;99;0.7582400939
82;73;0.7581922412
20;31;0.7581645326
45;31;0.7581645326
22;32;0.7577539463
18;24;0.7575263251
33;26;0.7574570718
70;73;0.7574369977
54;34;0.7573803169
25;99;0.7571951358
55;99;0.7570634194
51;94;0.7569393393
51;77;0.7569393393
28;24;0.7568778244
63;24;0.7568778244
87;100;0.7566746616
84;75;0.7566043242
60;13;0.7565131407
103;19;0.7563290326
66;19;0.7563290326
14;52;0.75602922
57;53;0.75599835
48;23;0.755915207
70;82;0.7559148751
74;82;0.7559148751
45;81;0.7558201228
54;77;0.7556611267
98;83;0.7554457678
28;12;0.7553063883
28;95;0.7553063883
63;12;0.7553063883
63;95;0.7553063883
24;13;0.7550485633
40;27;0.7549550928
23;19;0.754626724
48;77;0.754590288
22;12;0.7545481978
22;95;0.7545481978
22;43;0.7544017753
27;52;0.7543720474
84;94;0.7543526559
50;13;0.7543249201
80;81;0.754249611
75;94;0.7542446802
15;61;0.7541866034
46;35;0.7540430429
72;81;0.7538927977
37;64;0.7538452967
82;35;0.7536096449
51;23;0.7534839144
51;67;0.7534839144
39;92;0.7534461698
59;41;0.7534097851
86;41;0.7534097851
39;31;0.7533162981
73;100;0.7532308055
102;81;0.7531925263
48;54;0.7530551369
70;13;0.75298156
72;71;0.7529781587
110;86;0.7528959274
75;86;0.7527879516
53;76;0.7526203419
32;30;0.752602375
90;20;0.7525212288
33;24;0.7524668406
50;24;0.7524668406
97;86;0.7523952823
75;60;0.7523128675
51;43;0.7523022484
17;31;0.7522592134
79;77;0.7521677229
96;35;0.7520628381
69;64;0.7519051703
57;34;0.7518318803
22;91;0.7517173694
51;61;0.7516989169
75;99;0.7516529772
56;23;0.7515833927
96;65;0.7515615786
37;109;0.7512733632
59;101;0.7511844073
86;101;0.7511844073
22;34;0.7511224775
28;47;0.7510666794
70;61;0.7510474498
26;61;0.7510474498
98;106;0.7510293841
39;60;0.7510058566
16;26;0.7509679923
58;15;0.7506647387
43;99;0.7506369777
63;110;0.7505357672
54;26;0.7504930381
60;65;0.7503658633
56;85;0.750310865
74;61;0.7502611537
14;96;0.7502046517
43;52;0.7501606163
27;106;0.7500841809
39;95;0.7500300152
31;47;0.7500239889
39;97;0.7500166768
76;109;0.7499765371
76;19;0.7498258279
80;26;0.749706742
18;109;0.7495001758
89;109;0.7495001758
61;109;0.7495001758
32;56;0.7493739032
72;26;0.7493499287
95;26;0.7493499287
31;85;0.749299506
51;47;0.7492219984
16;108;0.7491873364
22;97;0.7490962967
84;31;0.7490046427
61;99;0.7487608651
94;109;0.7487138797
51;81;0.7484606202
87;20;0.7484306714
101;19;0.7483855538
22;60;0.748300479
25;67;0.7481114858
75;31;0.7481103708
58;94;0.747935369
80;108;0.7479260861
39;64;0.7478380069
32;68;0.7475881512
72;108;0.7475692728
108;44;0.7473345231
58;22;0.7472866436
85;109;0.7470909945
28;54;0.7469256675
16;73;0.7469049559
28;50;0.7468808473
63;50;0.7468808473
66;99;0.7468690014
40;47;0.7468064776
90;61;0.7466647479
70;49;0.7463118319
60;107;0.7462589267
63;44;0.7462337821
97;68;0.746215066
97;83;0.746215066
83;81;0.7461919309
51;85;0.7456984485
47;100;0.7455400585
102;104;0.7454812385
106;79;0.7454287699
16;85;0.7453338974
33;68;0.7453100388
33;89;0.7453100388
93;98;0.7452043366
70;34;0.7451486532
87;70;0.7450566427
68;79;0.744954809
68;62;0.744954809
96;81;0.744950933
34;100;0.744928549
96;92;0.7446238532
110;38;0.7445056181
32;81;0.7444835358
74;34;0.744362357
107;106;0.7443160245
110;65;0.7442524741
28;13;0.7440654974
63;13;0.7440654974
74;13;0.7440654974
26;13;0.7440654974
31;13;0.7440654974
80;75;0.7440530984
57;16;0.7440362752
28;15;0.7438488731
63;15;0.7438488731
28;17;0.7438375571
28;92;0.7438375571
63;17;0.7438375571
63;92;0.7438375571
56;92;0.7438375571
110;52;0.7437376671
103;30;0.743715924
33;61;0.7435250413
98;78;0.74350744
84;72;0.743463599
84;87;0.743463599
110;37;0.743463599
110;91;0.743463599
96;37;0.743463599
27;37;0.743463599
18;91;0.743463599
84;99;0.7434357535
75;77;0.743429463
28;55;0.7433338283
17;85;0.7433254972
46;95;0.7431894392
68;85;0.7431816217
105;41;0.7431500655
25;32;0.7429872376
16;82;0.7426896831
40;37;0.7426773029
28;37;0.7426773029
63;37;0.7426773029
38;91;0.7426773029
108;91;0.7426773029
56;37;0.7426773029
81;91;0.7426773029
94;91;0.7426773029
62;99;0.7426494574
58;31;0.7425873557
15;52;0.7425525299
107;90;0.7422768465
50;17;0.7422691693
93;110;0.7418732648
63;73;0.7418419929
42;48;0.7418419102
42;62;0.7418419102
42;41;0.7418419102
42;109;0.7418419102
32;97;0.7418196405
80;38;0.74180143
45;89;0.7417871695
48;98;0.7417696127
79;13;0.7416398629
38;17;0.7414828731
72;38;0.7414446167
49;54;0.7413920252
84;97;0.7413188876
87;103;0.7413150395
53;13;0.7412931637
53;100;0.7412931637
97;33;0.7410770175
72;19;0.7410184134
58;24;0.740759095
107;94;0.7407443453
98;20;0.7406134502
48;18;0.7405555872
15;17;0.7404666525
110;108;0.7404297991
75;82;0.7401194969
31;109;0.7400036119
93;54;0.7399862283
31;77;0.7399694759
78;62;0.7399649999
97;46;0.7398576149
20;79;0.7397843195
39;82;0.7397511113
46;13;0.7397340143
16;34;0.7395853196
51;99;0.7395094987
87;75;0.7392998988
30;53;0.7390793221
50;99;0.7386348574
96;108;0.7386274082
60;85;0.7385822328
37;79;0.7384341937
87;95;0.7384047101
111;68;0.7382897183
39;25;0.7382212653
40;59;0.7380680099
102;34;0.7380532807
53;34;0.7380532807
16;91;0.7379002654
16;109;0.7379002654
33;99;0.7378485613
91;13;0.7377469433
54;109;0.7374253112
80;77;0.7373911753
43;31;0.7373689561
110;16;0.7372364565
68;37;0.7371450449
58;109;0.7370463121
72;77;0.7370343619
72;102;0.7370282136
70;37;0.7369506608
15;91;0.7369506608
39;93;0.7369489499
39;42;0.7369489499
39;72;0.7369489499
39;87;0.7369489499
39;109;0.7369489499
91;52;0.7369427516
110;71;0.7367271895
60;96;0.7366913795
57;27;0.7366851413
80;42;0.7366390151
80;109;0.7366390151
68;74;0.7366376856
47;77;0.7366048792
93;24;0.73656067
106;67;0.736542563
87;53;0.7365225223
40;96;0.7364074349
53;109;0.7363682265
111;61;0.7363347585
75;61;0.736250773
39;90;0.7362385587
51;26;0.7361047928
28;35;0.7359715565
63;35;0.7359715565
56;35;0.7359715565
17;109;0.7358918652
92;109;0.7358918652
46;24;0.7358448127
48;86;0.7358184377
87;43;0.7357887228
36;45;0.7357680003
90;53;0.7356532883
80;90;0.7354522626
107;31;0.7353963321
55;67;0.7353658884
111;30;0.7353454073
18;53;0.7350592697
50;53;0.7350592697
87;34;0.734938001
39;28;0.7349360849
72;12;0.7346817529
103;18;0.7346727388
20;18;0.7346727388
43;26;0.7345456961
106;82;0.7340927328
56;81;0.7339208015
40;19;0.7339057383
103;106;0.7335630085
42;37;0.7335557847
42;74;0.7335247868
16;56;0.7334360408
68;71;0.7332580575
98;53;0.7329470222
107;101;0.7329144558
24;41;0.7327616604
34;99;0.7326119111
36;71;0.732512237
32;99;0.7324931116
16;24;0.732124877
50;83;0.7318601103
50;79;0.7318601103
71;99;0.731825615
93;13;0.731533809
45;50;0.7315044743
16;99;0.7313594818
32;34;0.7313255913
93;16;0.7312399601
108;76;0.7312328254
84;86;0.731170551
39;91;0.7309123731
103;67;0.7308981125
20;67;0.7308981125
45;67;0.7308981125
87;60;0.7306836567
98;79;0.7306629407
84;28;0.7306244295
84;83;0.7306244295
84;79;0.7306244295
98;100;0.730587489
75;49;0.7305164538
75;83;0.7305164538
29;67;0.7305043724
68;56;0.730497469
40;18;0.730165916
63;76;0.7301320844
36;52;0.7301293565
107;67;0.7298552884
36;37;0.7298552884
102;91;0.7298552884
17;91;0.7298552884
68;30;0.7298406417
98;89;0.7298120235
28;70;0.729768103
72;99;0.7297414182
95;99;0.7297414182
75;68;0.7297301576
75;79;0.7297301576
84;60;0.7296967654
110;24;0.7296626665
23;76;0.7296305405
76;104;0.7294101012
57;29;0.7294001098
111;85;0.7293495919
32;89;0.7293181997
59;68;0.7290689923
86;68;0.7290689923
75;90;0.7289577345
36;78;0.7288289057
22;86;0.7287691751
72;34;0.7285738979
106;61;0.7284390114
41;61;0.7284390114
101;83;0.7281769438
96;109;0.7281266333
20;30;0.7281253953
12;68;0.7281022106
110;53;0.728101999
96;77;0.7280924973
70;89;0.7280418805
69;104;0.7279977552
21;104;0.7279977552
80;97;0.7279813656
66;35;0.7279369715
72;97;0.7276245522
39;54;0.727287998
44;109;0.727103623
40;24;0.7269572949
87;65;0.7269480486
14;68;0.7266718167
57;54;0.7265017019
18;55;0.7264272191
46;71;0.7263600637
12;90;0.7263024265
98;85;0.7262867594
42;30;0.7262513815
28;100;0.7261906357
37;17;0.7257724051
100;44;0.7256091467
46;54;0.7250572396
84;63;0.7248710509
58;86;0.724753264
20;45;0.7246596275
32;53;0.7245929892
54;85;0.7245861418
47;52;0.7244162026
93;15;0.7243180149
58;83;0.7242071426
58;79;0.7242071426
78;41;0.7241709121
39;49;0.7241097804
39;83;0.7241097804
39;79;0.7241097804
39;85;0.7241097804
60;83;0.7240607889
98;33;0.724058645
36;81;0.7240335179
18;17;0.7239992178
68;31;0.7238460254
49;47;0.7238076607
55;47;0.7238076607
36;16;0.723628146
46;15;0.7236021575
87;37;0.7235996901
66;61;0.7235808571
42;94;0.7235719587
107;61;0.7235367343
16;53;0.7234593593
108;17;0.7232129217
48;82;0.723149983
45;76;0.7231111715
103;83;0.7230526957
103;61;0.722794561
20;61;0.722794561
19;61;0.722794561
64;26;0.7224851118
87;50;0.7224780962
88;19;0.7223567353
93;18;0.7222649347
80;53;0.722198109
96;91;0.7220900565
40;95;0.7219304339
40;100;0.7219304339
84;67;0.7217382226
84;93;0.7217072247
88;53;0.7215704391
93;73;0.7215248385
12;43;0.7213431372
28;91;0.7213037604
63;91;0.7213037604
56;91;0.7213037604
39;40;0.7212497103
89;106;0.7211351672
68;26;0.7210227654
22;106;0.7209251725
107;77;0.7209218021
110;77;0.7207833928
110;23;0.7207773917
42;83;0.7206856173
40;110;0.7206152377
65;106;0.7204173052
87;81;0.720337403
96;86;0.7201469516
28;19;0.7198959886
89;105;0.7198820387
22;46;0.719672044
18;73;0.7195478575
78;92;0.7195092713
57;43;0.719196304
22;65;0.7189841353
68;99;0.7188428738
20;102;0.7188326413
45;102;0.7188326413
32;60;0.7187541236
80;86;0.7186193251
84;82;0.7185020962
68;64;0.7183677342
39;63;0.7183564019
98;91;0.7182986966
60;106;0.718151479
102;21;0.7180732036
103;89;0.7180589431
20;89;0.7180589431
18;82;0.7180257349
24;99;0.7179382937
78;31;0.7179380797
110;54;0.7179173216
30;15;0.7178889147
46;81;0.7178813445
53;92;0.7177607745
36;108;0.717709993
96;34;0.7176247755
82;34;0.7176136864
72;15;0.7175855939
107;17;0.7174862796
42;26;0.7174335052
28;29;0.717290321
63;29;0.717290321
110;13;0.7171354189
110;100;0.7171354189
80;29;0.7170680915
107;68;0.7170161189
55;73;0.716866351
88;65;0.7165396602
93;12;0.7163911004
80;60;0.7163592434
87;30;0.7162952869
99;109;0.716238567
33;67;0.7161510304
25;46;0.7160661604
25;105;0.7160661604
18;76;0.7160562539
50;76;0.7160562539
82;109;0.7159286322
30;102;0.715734397
70;20;0.7153617187
83;79;0.7153539388
24;64;0.7153426261
20;105;0.7153278828
58;67;0.7153209357
42;64;0.7152548353
69;31;0.7150692919
18;85;0.7149356299
14;49;0.7148173382
101;92;0.7146726383
60;94;0.7145797998
20;46;0.7145415867
39;98;0.7142775524
79;82;0.7142068026
94;85;0.7141493338
93;14;0.7141453212
32;47;0.7140415855
48;47;0.7140415855
87;108;0.7140138781
91;77;0.7139884773
40;15;0.7139283437
48;56;0.7138963407
88;74;0.7137460417
88;64;0.7137460417
24;54;0.713707449
96;53;0.7136857272
84;61;0.713634671
30;61;0.713634671
40;50;0.713504893
45;43;0.713409727
111;89;0.7133291891
39;43;0.7132961661
93;95;0.7132638575
93;100;0.7132431565
15;109;0.7131194534
110;34;0.7131092248
50;66;0.7129223732
62;61;0.7128483749
42;72;0.7126829018
98;24;0.7126162349
70;95;0.712576545
64;13;0.7124808545
58;82;0.7120848093
98;90;0.7120609233
40;73;0.7119214634
107;18;0.7119045383
107;52;0.7119026608
84;70;0.7118946349
57;110;0.711885106
103;35;0.71184569
20;35;0.71184569
45;35;0.71184569
60;73;0.7116334411
107;48;0.7116285927
59;83;0.7116285927
86;83;0.7116285927
60;98;0.7115775634
46;108;0.7115578197
75;89;0.7114602062
39;17;0.7114479919
108;102;0.7114044098
27;92;0.7112478988
110;82;0.7110684642
75;70;0.7110003631
39;27;0.7108215218
15;53;0.7107905967
57;70;0.7106319775
12;27;0.7106190936
12;79;0.7105843809
22;20;0.7105092386
40;92;0.7104616027
95;43;0.7101976745
34;77;0.7100028062
42;31;0.709906822
15;82;0.7098833271
20;24;0.7097387414
45;24;0.7097387414
101;106;0.7095282482
60;31;0.7092317865
48;37;0.7092065341
39;47;0.7089173374
57;47;0.7089173374
18;47;0.7089173374
67;47;0.7089173374
94;47;0.7089173374
84;49;0.7088990531
84;68;0.7088990531
36;34;0.7088942723
24;67;0.7088546436
18;56;0.7087720926
51;54;0.7086256664
40;78;0.7085992314
31;82;0.708529171
64;31;0.7084454904
18;23;0.7084226918
95;67;0.7080438872
22;96;0.7080347226
39;12;0.7080318373
84;32;0.7079860365
40;81;0.7079788333
87;38;0.7078892221
33;106;0.707870506
50;106;0.707870506
89;77;0.7077657071
22;77;0.7075557124
87;26;0.7074774106
12;94;0.7074593198
12;41;0.7074593198
60;43;0.7072394272
58;61;0.7072173841
49;18;0.7071670991
48;16;0.7071623455
24;105;0.7068639069
93;55;0.7066788238
33;105;0.7066173775
79;19;0.7063901028
42;99;0.7061421181
59;74;0.706024081
59;64;0.706024081
59;62;0.706024081
86;74;0.706024081
86;64;0.706024081
86;62;0.706024081
58;77;0.7059371911
78;94;0.7059009607
53;104;0.7057303927
40;16;0.7057084597
48;50;0.7056246127
72;82;0.705594057
18;54;0.7055626216
70;24;0.7052319185
74;24;0.7052319185
96;55;0.7050536766
73;44;0.704927969
102;82;0.7048937856
43;23;0.7048808334
71;109;0.7048534397
85;41;0.7045846204
93;22;0.7045009886
104;41;0.7043466971
43;76;0.7041589353
42;97;0.7040252522
79;99;0.7036628974
36;100;0.7035271083
87;77;0.7034789673
40;14;0.7033152523
95;52;0.7032649332
23;21;0.7031682464
28;110;0.7031500631
48;96;0.7029366661
46;34;0.702742099
96;17;0.7026256753
48;15;0.7025926385
48;92;0.7025813224
58;49;0.7024817662
58;68;0.7024817662
58;85;0.7024817662
80;56;0.7024506066
78;64;0.7023756966
12;48;0.7023350717
12;105;0.7023350717
40;29;0.7022216215
51;31;0.7021028019
80;85;0.7020744692
64;61;0.7020245325
87;55;0.7019280972
81;44;0.7019152261
110;56;0.7018148219
22;18;0.7017932037
34;47;0.7017873677
79;73;0.7017393133
12;33;0.7017059412
58;32;0.7015687496
15;13;0.7015592135
87;90;0.7015400547
47;109;0.7014960643
39;32;0.7014713874
53;73;0.701392614
53;26;0.7011993322
57;55;0.7011844864
34;85;0.7010628848
46;109;0.7010570448
46;77;0.7010229088
73;77;0.7010229088
32;70;0.7009519931
107;19;0.7007280818
15;19;0.7007280818
36;91;0.70069628
29;71;0.7006884619
29;94;0.7006884619
29;41;0.7006884619
93;81;0.7005528061
15;79;0.7002802839
15;85;0.7002802839
73;109;0.7002707487
77;100;0.7001082915
22;38;0.7001060644
76;13;0.6999704267
76;100;0.6999704267
27;65;0.6999156728
39;24;0.6998944593
57;24;0.6998944593
42;79;0.6998437323
110;55;0.6997808202
95;106;0.6997633628
55;100;0.6996190944
83;31;0.6995520408
110;47;0.699546661
38;73;0.6995192519
26;52;0.6994008658
103;77;0.6992233658
66;77;0.6992233658
25;106;0.6990493374
59;30;0.6989663869
86;30;0.6989663869
12;67;0.6989432022
49;13;0.698931617
49;100;0.698931617
31;23;0.6989261279
36;21;0.6989028536
110;95;0.6988654675
28;44;0.698848078
68;106;0.6987463468
107;89;0.6987461674
38;59;0.6985845731
80;70;0.6985571129
72;70;0.6982002996
70;59;0.698072682
30;74;0.6977784183
30;62;0.6977784183
69;62;0.6971556734
69;41;0.6971556734
40;55;0.6970754487
74;55;0.6970754487
98;108;0.697038201
97;13;0.6968899984
60;67;0.6968386442
96;82;0.6966521924
27;73;0.6966209289
72;47;0.6964856595
87;12;0.6964065322
107;98;0.6963575864
72;56;0.6963404147
87;99;0.6961860235
50;19;0.6960165981
17;19;0.6960165981
94;19;0.6960165981
92;19;0.6960165981
102;47;0.6957853881
93;47;0.695750933
80;23;0.6955615311
102;23;0.6952907425
32;54;0.6950963411
87;73;0.6950487355
78;67;0.6950119037
27;77;0.6947165429
96;76;0.6946827113
75;32;0.6946266733
89;35;0.6944811349
23;35;0.6944811349
28;73;0.6944562888
70;54;0.6944443454
87;97;0.6940691576
84;80;0.6938031701
74;54;0.6936580493
12;85;0.6935177345
111;41;0.6933542327
49;44;0.6933144358
27;81;0.6933050272
89;13;0.6929814201
31;92;0.6929779473
70;35;0.6929172826
27;35;0.6929172826
26;35;0.6929172826
31;35;0.6929172826
49;19;0.6926369699
16;43;0.6924476333
102;54;0.6924306724
42;60;0.6924031301
72;54;0.6923446476
28;27;0.6922983823
74;15;0.6922029673
106;71;0.6921949786
107;44;0.6921283252
69;56;0.6916215466
93;101;0.6912541632
60;24;0.6911561825
50;101;0.6909654925
42;67;0.6909575254
51;106;0.6909515572
49;15;0.6909295268
93;37;0.6909158816
93;91;0.6909158816
53;99;0.6907023172
98;73;0.6906869393
25;35;0.6906652566
84;89;0.6906291016
30;89;0.6906291016
63;27;0.6904863785
97;52;0.6904274282
97;92;0.6902435381
74;73;0.690196087
106;54;0.6901058585
87;27;0.6900927972
63;102;0.6900308673
56;102;0.6900308673
80;16;0.6899632328
93;36;0.689888113
59;19;0.6898390248
86;19;0.6898390248
72;16;0.6896064194
75;24;0.6894365403
55;77;0.6894093756
25;13;0.6891655418
32;100;0.6891655418
48;100;0.6891655418
49;73;0.6889226466
23;44;0.688150535
60;12;0.6881204067
48;43;0.687789851
48;101;0.6875858644
36;101;0.6875858644
96;47;0.6875437949
83;53;0.6875017953
73;85;0.6874315792
87;98;0.6874232265
32;77;0.6872768626
70;81;0.6872684504
74;81;0.6872684504
12;30;0.6871147534
96;23;0.6870491492
27;108;0.6869815023
57;15;0.686865508
46;53;0.6866161387
103;71;0.6865505282
20;71;0.6865505282
70;92;0.6864650091
26;92;0.6864650091
69;19;0.6862551624
36;55;0.6861725096
101;105;0.6861688744
63;58;0.6860822298
84;35;0.6860173698
48;35;0.6860173698
36;47;0.6859383504
22;56;0.6859316383
70;104;0.6858756438
81;76;0.6858135284
96;85;0.6857766215
27;85;0.6857766215
12;13;0.6857339434
13;62;0.6855907809
106;35;0.6855167248
42;13;0.6855022282
60;48;0.6854640472
36;23;0.6854437047
24;62;0.6853759563
27;56;0.6853664627
89;50;0.6853421753
36;95;0.6852571569
22;50;0.6851321807
76;92;0.6851166298
111;37;0.6850681072
57;14;0.6849434584
32;35;0.684911878
87;86;0.6847071171
93;44;0.684704746
93;96;0.6846460136
29;26;0.6845971804
49;35;0.6843400502
55;35;0.6843400502
93;92;0.6842906699
58;89;0.6842118147
96;54;0.6841890791
57;100;0.6840412937
94;100;0.6840412937
60;68;0.6839994747
46;44;0.6839888887
54;19;0.6839417335
110;73;0.6839020427
36;104;0.6836309267
25;75;0.6835123937
34;73;0.683302623
110;102;0.6830316975
32;19;0.6828708947
48;19;0.6828708947
42;61;0.6828539738
28;76;0.6827463803
59;35;0.6826866816
86;35;0.6826866816
32;18;0.6825967914
36;54;0.6825836346
107;109;0.6824695843
89;17;0.682298885
89;92;0.682298885
43;109;0.6822347632
15;77;0.6820103325
35;61;0.6819320712
39;106;0.6818502247
58;98;0.6818232336
36;13;0.6818017319
63;14;0.6815898759
43;106;0.6814934114
110;51;0.6814788517
16;18;0.6814631615
80;98;0.6814159367
71;100;0.6814056645
72;98;0.6810591234
70;108;0.6809449255
74;108;0.6809449255
59;53;0.6808452922
86;53;0.6808452922
96;16;0.6806645548
49;95;0.6806616655
102;66;0.6806616655
101;15;0.680425724
80;18;0.6802019112
48;91;0.6800475257
40;12;0.679932256
36;50;0.6798513334
72;18;0.6798450979
84;57;0.6797400447
33;95;0.679716759
37;35;0.6794734338
26;85;0.6792636833
74;85;0.6789537486
60;102;0.6789461345
80;22;0.6789415976
69;94;0.6788857219
30;92;0.6786036916
72;22;0.6785847843
57;44;0.6784241125
53;82;0.6783825408
89;34;0.6783130238
38;44;0.6782234427
42;49;0.6781183559
85;99;0.6779963238
84;20;0.6779489399
93;50;0.6779406021
75;54;0.6778626712
75;20;0.6778409641
81;17;0.6777936246
57;19;0.6777466466
18;19;0.6777466466
72;110;0.6777280516
95;79;0.6776868881
97;20;0.6774482948
49;76;0.677212738
42;32;0.6772053393
36;51;0.6771978865
25;31;0.6771882101
40;35;0.676826001
74;35;0.676826001
65;62;0.676784453
65;41;0.676784453
110;78;0.6767788822
51;71;0.6767511207
27;109;0.6764807274
75;15;0.6764075891
98;56;0.6763786448
95;83;0.6759423673
108;43;0.6759368758
42;22;0.6758273693
42;33;0.6758204022
49;37;0.675818046
52;99;0.6757678053
53;17;0.6757625966
36;82;0.6757347772
25;103;0.6754811947
15;71;0.6753759492
53;85;0.6752924358
101;77;0.6751886055
39;15;0.6751005782
111;94;0.6750842813
14;56;0.6749487602
42;46;0.6746009996
31;100;0.6745447298
75;73;0.6744007089
40;44;0.6743150748
42;82;0.6743085482
22;15;0.6741801981
48;27;0.6740553641
57;73;0.6740323233
45;100;0.6738522132
69;105;0.6737752027
70;56;0.6735765073
74;56;0.6735765073
98;54;0.6734837043
30;94;0.67347189
39;35;0.6734661439
54;35;0.6734661439
67;35;0.6734661439
91;47;0.6734397749
30;18;0.6733580135
69;24;0.6733330377
89;82;0.6732602117
87;76;0.6731245135
35;62;0.6730988194
97;90;0.6730359271
85;19;0.6729418892
77;44;0.6727657339
90;41;0.6727513693
55;71;0.6727483526
15;37;0.6727190005
101;17;0.6726744604
27;47;0.6725644301
32;24;0.6724670265
48;24;0.6724670265
49;50;0.6722361246
87;82;0.6720386624
80;100;0.6719664291
67;13;0.6719664291
69;86;0.67188928
97;94;0.6718834086
33;71;0.6718034461
76;99;0.6716664831
103;48;0.6716602049
103;74;0.6716602049
103;64;0.6716602049
103;62;0.6716602049
66;62;0.6716602049
66;100;0.6716602049
66;109;0.6716602049
72;100;0.6716096158
58;20;0.671531653
22;16;0.6715200469
39;20;0.6714342908
39;110;0.6709611678
107;13;0.6709093444
102;100;0.6709093444
25;95;0.6708955903
32;95;0.6708955903
48;95;0.6708955903
29;99;0.6708527489
84;103;0.6708333079
89;37;0.6706541452
93;45;0.6705477746
89;52;0.670451852
27;91;0.6704441506
31;91;0.6704441506
70;77;0.6704100146
74;77;0.6704100146
22;52;0.6702418574
42;56;0.6701816312
89;102;0.6701728094
26;109;0.6699677893
75;35;0.6698181125
106;92;0.6697016821
40;91;0.6696578545
74;109;0.6696578545
64;109;0.6696578545
107;49;0.6696304148
